Property_Name,Location,Price,Rate_SqFt,Area_Tpye,Bedroom,Bathroom,Floor_No,Property_Age,Availability,Area_SqFt,Region,Price_Lakh,Latitude,Longitude
Om Prabhu Manohar ,Seawoods Sector 50 Seawoods Navi Mumbai Mumbai,90 Lac,12857,Super Built Up Area,1,1,13,1 to 5 Year,Ready To Move,700.0,Seawoods Navi-Mumbai,90.0,19.0077555,73.0171989
RNA NG Eclat ,000 Andheri West Mumbai,4.5 Crore,40250,Carpet Area,3,3,15,0 to 1 Year,Ready To Move,1118.0,Andheri Mumbai,450.0,19.1172495,72.833968
Unnamed Property,Seawoods Navi Mumbai Mumbai,1.7 Crore,14782,Built Up Area,2,2,2,0 to 1 Year,Ready To Move,1150.0,Seawoods Navi-Mumbai,170.0,19.0221923,73.01873756602905
The Rutu Estate ,Brahmand Thane Mumbai,62 Lac,10973,Super Built Up Area,1,1,1,10+ Year,Ready To Move,565.0,Brahmand Thane,62.0,19.2469649,72.9818412
Kabra Happy Valley ,Manpada Thane Mumbai,71.5 Lac,12434,Super Built Up Area,1,1,7,10+ Year,Ready To Move,575.0,Manpada Thane,71.5,19.2353185,72.9759496
The Park Residences ,Oshiwara Mumbai,4.85 Crore,44090,Carpet Area,3,3,40,0 to 1 Year,Ready To Move,1100.0,Oshiwara Mumbai,485.0,19.1502437,72.8342294
Unnamed Property,Jogeshwari West Mumbai,1.7 Crore,8947,Carpet Area,2,2,4,5 to 10 Year,Ready To Move,1900.0,Jogeshwari Mumbai,170.0,19.136394,72.8373817
RNA NG Eclat ,Andheri West Mumbai,3.85 Crore,34436,Carpet Area,3,3,28,1 to 5 Year,Ready To Move,1118.0,Andheri Mumbai,385.0,19.1172495,72.833968
Adani Western Heights ,4 Bunglows Mumbai,4.7 Crore,27647,Super Built Up Area,3,3,12,1 to 5 Year,Ready To Move,1700.0,Bunglows Mumbai,470.0,19.0444711,72.91006
Neminath Imperia ,SV Patel Nagar Mumbai,2.1 Crore,27631,Carpet Area,2,2,21,1 to 5 Year,Ready To Move,760.0,Patel Nagar,210.0,19.1401182,72.8207223
Unnamed Property,Oshiwara Mumbai,2.25 Crore,18750,Carpet Area,3,3,7,1 to 5 Year,Ready To Move,1200.0,Oshiwara Mumbai,225.0,19.1502437,72.8342294
Lodha Casa Essenza ,Western Express Highway Dahisar East Mumbai,71.78 Lac,12270,Super Built Up Area,1,1,5,1 to 5 Year,Ready To Move,585.0,Highway Dahisar,71.8,19.2477092,72.8649989
Lodha Aqua ,Western Express Highway Dahisar East Mumbai,1.21 Crore,11757,Super Built Up Area,2,2,7,1 to 5 Year,Ready To Move,1027.0,Highway Dahisar,121.0,19.2477092,72.8649989
Hiranandani Eagleridge ,Eagleridge Hiranandani Estate Hiranandani Estate Thane Mumbai,2.45 Crore,28823,Carpet Area,3,2,3,0 to 1 Year,Ready To Move,850.0,Hiranandani-Estate Thane,245.0,19.2587956,72.98196351824132
Lodha Lakeshore Greens ,801 Dombivli East Thane Mumbai,53.5 Lac,4863,Super Built Up Area,2,2,8,1 to 5 Year,Ready To Move,1100.0,Dombivli Thane,53.5,19.2111814,73.091129
Lodha Lakeshore Greens ,Dombivli East Thane Mumbai,57 Lac,5181,Super Built Up Area,2,2,4,1 to 5 Year,Ready To Move,1100.0,Dombivli Thane,57.0,19.2111814,73.091129
Lodha Lakeshore Greens ,Dombivli East Thane Mumbai,42.5 Lac,4166,Super Built Up Area,2,2,9,1 to 5 Year,Ready To Move,1020.0,Dombivli Thane,42.5,19.2111814,73.091129
Unnamed Property,Dombivli East Thane Mumbai,44 Lac,4214,Super Built Up Area,2,2,12,1 to 5 Year,Ready To Move,1044.0,Dombivli Thane,44.0,19.2111814,73.091129
Acme Ozone ,Manpada Thane Mumbai,1.35 Crore,18960,Carpet Area,2,2,7,0 to 1 Year,Ready To Move,712.0,Manpada Thane,135.0,19.2353185,72.9759496
Acme Ozone ,Manpada Thane Mumbai,1.8 Crore,17291,Carpet Area,3,3,12,0 to 1 Year,Ready To Move,1041.0,Manpada Thane,180.0,19.2353185,72.9759496
Unnamed Property,Dombivli East Thane Mumbai,45 Lac,7075,Carpet Area,2,2,4,1 to 5 Year,Ready To Move,636.0,Dombivli Thane,45.0,19.2111814,73.091129
Unnamed Property,Dombivli East Thane Mumbai,47 Lac,7389,Carpet Area,2,2,10,1 to 5 Year,Ready To Move,636.0,Dombivli Thane,47.0,19.2111814,73.091129
Unnamed Property,604 Dombivli East Thane Mumbai,37 Lac,5075,Built Up Area,1,1,6,1 to 5 Year,Ready To Move,729.0,Dombivli Thane,37.0,19.2111814,73.091129
AO f Residences ,Malad East Mumbai,2.9 Crore,27001,Carpet Area,3,3,31,0 to 1 Year,Ready To Move,1074.0,Malad Mumbai,290.0,19.1860219,72.8563181
AO f Residences ,Malad East Mumbai,1.9 Crore,26063,Carpet Area,2,2,31,0 to 1 Year,Ready To Move,729.0,Malad Mumbai,190.0,19.1860219,72.8563181
RNA NG Grand Plaza ,Ghansoli Navi Mumbai Mumbai,1.66 Crore,12779,Super Built Up Area,2,2,5,0 to 1 Year,Ready To Move,1299.0,Ghansoli Navi-Mumbai,166.0,19.1193307,72.9995096
Unnamed Property,Mahavir Nagar Mumbai,1.07 Crore,25176,Carpet Area,1,2,6,5 to 10 Year,Ready To Move,425.0,Mahavir Nagar,107.0,19.214798899999998,72.84672605172202
Unnamed Property,Ghansoli Navi Mumbai Mumbai,2.66 Crore,26626,Carpet Area,3,3,37,1 to 5 Year,Ready To Move,999.0,Ghansoli Navi-Mumbai,266.0,19.1193307,72.9995096
AO f Residences ,Malad East Mumbai,2.8 Crore,26063,Carpet Area,3,3,20,0 to 1 Year,Ready To Move,1074.3,Malad Mumbai,280.0,19.1860219,72.8563181
Hiranandani Lavinia ,Hiranandani Estate Thane Mumbai,95 Lac,19000,Carpet Area,2,2,12,1 to 5 Year,Ready To Move,500.0,Hiranandani-Estate Thane,95.0,19.2570093,72.98392629891234
Unnamed Property,1401 Hiranandani Estate Thane Mumbai,88 Lac,20952,Carpet Area,1,2,0,1 to 5 Year,Ready To Move,420.0,Hiranandani-Estate Thane,88.0,19.2570093,72.98392629891234
Gokuldham Complex ,Goregaon East Mumbai,90 Lac,23684,Carpet Area,1,1,0,10+ Year,Ready To Move,380.0,Goregaon Mumbai,90.0,19.1692623,72.8552548
K Raheja Heights ,Malad East Mumbai,1.9 Crore,26425,Carpet Area,2,2,3,5 to 10 Year,Ready To Move,719.0,Malad Mumbai,190.0,19.1860219,72.8563181
Unnamed Property,Goregaon East Mumbai,88 Lac,23157,Carpet Area,1,1,1,10+ Year,Ready To Move,380.0,Goregaon Mumbai,88.0,19.1692623,72.8552548
SD Alpine ,2702 Kandivali East Mumbai,2.35 Crore,30322,Super Built Up Area,2,2,27,1 to 5 Year,Ready To Move,1075.0,Kandivali Mumbai,235.0,19.2103809,72.8640837
SD Alpine ,Kandivali East Mumbai,2.4 Crore,30967,Carpet Area,2,2,31,1 to 5 Year,Ready To Move,775.0,Kandivali Mumbai,240.0,19.2103809,72.8640837
SD Alpine ,Kandivali East Mumbai,2.45 Crore,20264,Super Built Up Area,2,2,32,1 to 5 Year,Ready To Move,1209.0,Kandivali Mumbai,245.0,19.2103809,72.8640837
SD Epsilon Tower ,Thakur Village Mumbai,3.4 Crore,26153,Super Built Up Area,3,3,31,1 to 5 Year,Ready To Move,1300.0,Thakur Village,340.0,19.2097189,72.8759248
Raj Rudraksha ,502 Dahisar East Mumbai,1.19 Crore,19101,Carpet Area,2,2,5,0 to 1 Year,Ready To Move,623.0,Dahisar Mumbai,119.0,19.2486925,72.8640593
Unnamed Property,Thane West Thane Mumbai,87 Lac,8487,Super Built Up Area,2,2,6,1 to 5 Year,Ready To Move,1025.0,Thane Thane,87.0,19.03160615,73.01425130283573
Unnamed Property,Sector 15 Koparkhairane Navi Mumbai Mumbai,1.05 Crore,10500,Super Built Up Area,2,2,2,10+ Year,Ready To Move,1000.0,Koparkhairane Navi-Mumbai,105.0,19.1058398,72.999981
Vinayak Garden ,Dombivli East Thane Mumbai,19.2 Lac,4800,Built Up Area,1,1,3,0 to 1 Year,Ready To Move,400.0,Dombivli Thane,19.2,19.2111814,73.091129
Vinayak Garden ,Dombivli East Thane Mumbai,19.2 Lac,4740,Built Up Area,1,1,2,0 to 1 Year,Ready To Move,405.0,Dombivli Thane,19.2,19.2111814,73.091129
Vinayak Garden ,Dombivli East Thane Mumbai,19 Lac,4750,Built Up Area,1,1,3,0 to 1 Year,Ready To Move,400.0,Dombivli Thane,19.0,19.2111814,73.091129
Vinayak Garden ,Dombivli East Thane Mumbai,41 Lac,4767,Super Built Up Area,2,2,4,0 to 1 Year,Ready To Move,860.0,Dombivli Thane,41.0,19.2111814,73.091129
Vinayak Garden ,Dombivli East Thane Mumbai,19.19 Lac,4785,Built Up Area,1,1,1,0 to 1 Year,Ready To Move,401.0,Dombivli Thane,19.2,19.2111814,73.091129
Manibhadra CHS ,Sector 16 Koparkhairane Navi Mumbai Mumbai,85 Lac,9444,Super Built Up Area,2,2,2,10+ Year,Ready To Move,900.0,Koparkhairane Navi-Mumbai,85.0,19.1058398,72.999981
Unnamed Property,IC Colony Mumbai,1.87 Crore,30858,Carpet Area,2,2,1,0 to 1 Year,Ready To Move,606.0,Ic Colony,187.0,19.2474742,72.8480292
Mallhar Bhimashankar Heights ,Kandarpada Mumbai,2.59 Crore,26030,Carpet Area,3,3,18,0 to 1 Year,Ready To Move,995.0,Kandarpada Mumbai,259.0,19.2565945,72.8505837
Mallhar Bhimashankar Heights ,Kandarpada Mumbai,2.35 Crore,23618,Carpet Area,3,3,3,0 to 1 Year,Ready To Move,995.0,Kandarpada Mumbai,235.0,19.2565945,72.8505837
Westin Eksar Gurukripa CHSL ,101 Borivali West Mumbai,1.95 Crore,31914,Carpet Area,2,2,12,0 to 1 Year,Ready To Move,611.0,Borivali Mumbai,195.0,19.2294561,72.8479905
Unnamed Property,000 Borivali West Mumbai,1.02 Crore,25500,Carpet Area,1,1,1,5 to 10 Year,Ready To Move,400.0,Borivali Mumbai,102.0,19.2294561,72.8479905
Omkar Alta Monte ,Omkar Alta Monte Malad East Malad East Mumbai,3 Crore,24193,Super Built Up Area,3,3,6,0 to 1 Year,Ready To Move,1750.0,Malad Malad,300.0,19.1827254,72.86096607345942
Vighnahar Complex ,Kharghar Sector 12 Kharghar Navi Mumbai Mumbai,1.2 Crore,11707,Super Built Up Area,2,2,3,5 to 10 Year,Ready To Move,1025.0,Kharghar Navi-Mumbai,120.0,19.0448864,73.0643216
Unnamed Property,Sanpada Navi Mumbai Mumbai,1.3 Crore,16250,Super Built Up Area,2,2,6,10+ Year,Ready To Move,800.0,Sanpada Navi-Mumbai,130.0,19.0607337,73.0116775
Unnamed Property,Vashi Sector 10 Vashi Navi Mumbai Mumbai,68 Lac,12363,Built Up Area,1,1,1,10+ Year,Ready To Move,550.0,Vashi Navi-Mumbai,68.0,19.0800349,72.9985586
Goodwill Paradise ,Kharghar Sector 15 Kharghar Navi Mumbai Mumbai,2 Crore,11627,Super Built Up Area,3,3,6,5 to 10 Year,Ready To Move,1720.0,Kharghar Navi-Mumbai,200.0,19.038895,73.08039296547801
Goodwill Paradise ,Kharghar Sector 15 Kharghar Navi Mumbai Mumbai,1.4 Crore,11191,Super Built Up Area,2,2,6,5 to 10 Year,Ready To Move,1251.0,Kharghar Navi-Mumbai,140.0,19.038895,73.08039296547801
Bindiya CHS ,Sector 7 Koparkhairane Navi Mumbai Mumbai,1.2 Crore,17142,Carpet Area,2,2,3,10+ Year,Ready To Move,700.0,Koparkhairane Navi-Mumbai,120.0,19.1058398,72.999981
Unnamed Property,Sector 7 Koparkhairane Navi Mumbai Mumbai,1.16 Crore,16000,Carpet Area,2,2,2,10+ Year,Ready To Move,725.0,Koparkhairane Navi-Mumbai,116.0,19.1058398,72.999981
Unnamed Property,Sector 7 Koparkhairane Navi Mumbai Mumbai,94 Lac,13623,Carpet Area,2,2,1,5 to 10 Year,Ready To Move,690.0,Koparkhairane Navi-Mumbai,94.0,19.1058398,72.999981
Sai Siddhi Apartment ,Sector 8 Charkop Mumbai,1.2 Crore,19354,Carpet Area,2,2,3,10+ Year,Ready To Move,620.0,Charkop Mumbai,120.0,19.216097,72.8147689
Swaraj Planet ,Koparkhairane Navi Mumbai Mumbai,1.05 Crore,9704,Super Built Up Area,2,2,4,5 to 10 Year,Ready To Move,1082.0,Koparkhairane Navi-Mumbai,105.0,19.10083655,72.99854110561807
Unnamed Property,Versova Mumbai,2.05 Crore,27333,Carpet Area,2,2,9,10+ Year,Ready To Move,750.0,Versova Mumbai,205.0,19.13025205,72.8213774957082
Unnamed Property,000 Malad West Mumbai,4.6 Crore,41181,Carpet Area,3,3,23,1 to 5 Year,Ready To Move,1117.0,Malad Mumbai,460.0,19.1840129,72.8412155
Kanakia Hollywood ,Versova Mumbai,2.85 Crore,39583,Carpet Area,2,2,11,1 to 5 Year,Ready To Move,720.0,Versova Mumbai,285.0,19.13025205,72.8213774957082
Bindra Complex ,101 Andheri East Mumbai,1.55 Crore,25409,Carpet Area,2,2,1,0 to 1 Year,Ready To Move,610.0,Andheri Mumbai,155.0,19.1158835,72.854202
Bindra Complex ,102 Andheri East Mumbai,1 Crore,25000,Carpet Area,1,2,10,0 to 1 Year,Ready To Move,400.0,Andheri Mumbai,100.0,19.1158835,72.854202
Unnamed Property,Versova Mumbai,2.2 Crore,29333,Carpet Area,2,2,4,10+ Year,Ready To Move,750.0,Versova Mumbai,220.0,19.13025205,72.8213774957082
Unnamed Property,302 Andheri East Mumbai,1.1 Crore,24444,Carpet Area,1,2,4,5 to 10 Year,Ready To Move,450.0,Andheri Mumbai,110.0,19.1158835,72.854202
Unnamed Property,Amboli Mumbai,2.11 Crore,18347,Carpet Area,3,3,12,10+ Year,Ready To Move,1150.0,Amboli Mumbai,211.0,19.1277074,72.8404126
Shah Complex 2 ,Sector 13 Sanpada Navi Mumbai Mumbai,1.15 Crore,20909,Carpet Area,2,2,5,10+ Year,Ready To Move,550.0,Sanpada Navi-Mumbai,115.0,19.0692829,73.0010786
Evershine Millennium Paradise ,Thakur Village Mumbai,1.05 Crore,17796,Built Up Area,1,2,3,10+ Year,Ready To Move,590.0,Thakur Village,105.0,19.2097189,72.8759248
SD Alpine ,Kandivali East Mumbai,3.45 Crore,18852,Super Built Up Area,3,3,7,1 to 5 Year,Ready To Move,1830.0,Kandivali Mumbai,345.0,19.2103809,72.8640837
Unnamed Property,Sector 12 Kharghar Navi Mumbai Mumbai,1.35 Crore,11250,Super Built Up Area,2,2,3,1 to 5 Year,Ready To Move,1200.0,Kharghar Navi-Mumbai,135.0,19.0448864,73.0643216
White City ,006 Kandivali East Mumbai,1.6 Crore,16000,Super Built Up Area,2,2,20,0 to 1 Year,Ready To Move,1000.0,Kandivali Mumbai,160.0,19.2103809,72.8640837
White City ,Kandivali East Mumbai,2.2 Crore,18333,Super Built Up Area,2,2,16,0 to 1 Year,Ready To Move,1200.0,Kandivali Mumbai,220.0,19.2103809,72.8640837
White City ,001 Kandivali East Mumbai,1.08 Crore,14117,Super Built Up Area,1,1,21,0 to 1 Year,Ready To Move,765.0,Kandivali Mumbai,108.0,19.2103809,72.8640837
White City ,005 Kandivali East Mumbai,165 Crore,1650000,Super Built Up Area,2,2,21,0 to 1 Year,Ready To Move,1000.0,Kandivali Mumbai,16500.0,19.2103809,72.8640837
White City ,006 Kandivali East Mumbai,1.6 Crore,16000,Super Built Up Area,2,2,20,0 to 1 Year,Ready To Move,1000.0,Kandivali Mumbai,160.0,19.2103809,72.8640837
White City ,007 Kandivali East Mumbai,1.15 Crore,15032,Super Built Up Area,1,2,25,0 to 1 Year,Ready To Move,765.0,Kandivali Mumbai,115.0,19.2103809,72.8640837
Gurukrupa Marina Enclave ,20th Malad West Mumbai,1.88 Crore,22380,Carpet Area,3,3,19,0 to 1 Year,Ready To Move,840.0,Th Malad,188.0,19.1840129,72.8412155
Aakash Srishthi ,Andheri East Mumbai,1.35 Crore,31000,Carpet Area,1,2,6,0 to 1 Year,Ready To Move,438.0,Andheri Mumbai,135.0,19.1158835,72.854202
Luxora Crystal Spires ,0000 Manpada Thane Mumbai,2.4 Crore,17910,Carpet Area,3,3,3,0 to 1 Year,Ready To Move,1340.0,Manpada Thane,240.0,19.2336292,72.976389
Luxora Crystal Spires ,0000 Manpada Thane Mumbai,2.6 Crore,17449,Carpet Area,3,3,3,0 to 1 Year,Ready To Move,1490.0,Manpada Thane,260.0,19.2336292,72.976389
Dosti Imperia ,Manpada Thane Mumbai,2.5 Crore,14285,Super Built Up Area,3,3,19,1 to 5 Year,Ready To Move,1750.0,Manpada Thane,250.0,19.2353185,72.9759496
Neelkanth Greens ,Manpada Thane Mumbai,2.5 Crore,13888,Super Built Up Area,3,3,26,5 to 10 Year,Ready To Move,1800.0,Manpada Thane,250.0,19.2353185,72.9759496
Unnamed Property,Patlipada Thane Mumbai,1.5 Crore,16666,Super Built Up Area,2,2,3,5 to 10 Year,Ready To Move,900.0,Patlipada Thane,150.0,19.2493501,72.9760694
Kalpataru Hills ,Manpada Thane Mumbai,1.11 Crore,12333,Super Built Up Area,2,2,8,5 to 10 Year,Ready To Move,900.0,Manpada Thane,111.0,19.2353185,72.9759496
T Bhimjyani Neelkanth Woods ,Manpada Thane Mumbai,1.85 Crore,14230,Super Built Up Area,3,2,11,1 to 5 Year,Ready To Move,1300.0,Manpada Thane,185.0,19.2353185,72.9759496
T Bhimjyani Neelkanth Woods ,Manpada Thane Mumbai,2.55 Crore,13421,Super Built Up Area,3,3,3,1 to 5 Year,Ready To Move,1900.0,Manpada Thane,255.0,19.2353185,72.9759496
Neelkanth Greens ,Manpada Thane Mumbai,1.1 Crore,12222,Super Built Up Area,2,2,4,5 to 10 Year,Ready To Move,900.0,Manpada Thane,110.0,19.2353185,72.9759496
Unnamed Property,Natwar Nagar Mumbai,63.5 Lac,28222,Carpet Area,1,1,11,1 to 5 Year,Ready To Move,225.0,Natwar Nagar,63.5,19.130319,72.8505689
Unnamed Property,Ulwe Navi Mumbai Mumbai,75 Lac,7653,Built Up Area,2,2,1,1 to 5 Year,Ready To Move,980.0,Ulwe Navi-Mumbai,75.0,18.97686135,73.0201311109118
Unnamed Property,Ulwe Navi Mumbai Mumbai,45 Lac,6617,Built Up Area,1,1,4,1 to 5 Year,Ready To Move,680.0,Ulwe Navi-Mumbai,45.0,18.97686135,73.0201311109118
Unnamed Property,Ulwe Navi Mumbai Mumbai,56 Lac,8888,Built Up Area,1,1,8,1 to 5 Year,Ready To Move,630.0,Ulwe Navi-Mumbai,56.0,18.97686135,73.0201311109118
Siddhivinayak Utopia ,Ulwe Navi Mumbai Mumbai,1.05 Crore,9083,Super Built Up Area,2,2,5,1 to 5 Year,Ready To Move,1156.0,Ulwe Navi-Mumbai,105.0,18.97686135,73.0201311109118
Acme Ozone ,Manpada Thane Mumbai,1.2 Crore,17142,Carpet Area,2,3,16,5 to 10 Year,Ready To Move,700.0,Manpada Thane,120.0,19.2353185,72.9759496
Neelkanth Greens ,Manpada Thane Mumbai,1.5 Crore,13636,Super Built Up Area,2,2,23,5 to 10 Year,Ready To Move,1100.0,Manpada Thane,150.0,19.2353185,72.9759496
Dhoot New Sonali CHS ,Malad West Mumbai,2.1 Crore,21000,Super Built Up Area,2,2,8,0 to 1 Year,Ready To Move,1000.0,Malad Mumbai,210.0,19.1840129,72.8412155
Dhoot New Sonali CHS ,Malad West Mumbai,2.79 Crore,31208,Carpet Area,3,3,9,0 to 1 Year,Ready To Move,894.0,Malad Mumbai,279.0,19.1840129,72.8412155
Unnamed Property,Goregaon West Mumbai,2.75 Crore,17515,Super Built Up Area,2,2,20,5 to 10 Year,Ready To Move,1570.0,Goregaon Mumbai,275.0,19.1633281,72.8411995
Kalpataru Pinnacle ,Goregaon West Mumbai,9.75 Crore,62903,Carpet Area,3,3,3,1 to 5 Year,Ready To Move,1550.0,Goregaon Mumbai,975.0,19.1633281,72.8411995
Unnamed Property,Kandivali West Mumbai,1.05 Crore,26250,Carpet Area,1,2,2,10+ Year,Ready To Move,400.0,Kandivali Mumbai,105.0,19.2084002,72.8422235
Unnamed Property,Borivali West Mumbai,2.25 Crore,28125,Carpet Area,2,2,3,10+ Year,Ready To Move,800.0,Borivali Mumbai,225.0,19.2294561,72.8479905
Unnamed Property,Mahavir Nagar Mumbai,3.25 Crore,40625,Carpet Area,3,3,7,10+ Year,Ready To Move,800.0,Mahavir Nagar,325.0,19.214798899999998,72.84672605172202
Anchorage Apartment ,Bandra West Mumbai South West Mumbai,3.41 Crore,53198,Carpet Area,2,2,6,10+ Year,Ready To Move,641.0,Bandra Mumbai,341.0,19.0750197,72.8356392
Unnamed Property,Bandra West Mumbai South West Mumbai,6.75 Crore,54086,Carpet Area,3,3,3,10+ Year,Ready To Move,1248.0,Bandra Mumbai,675.0,19.0750197,72.8356392
SD Epsilon Tower ,Thakur Village Mumbai,2.95 Crore,28175,Carpet Area,3,3,14,0 to 1 Year,Ready To Move,1047.0,Thakur Village,295.0,19.2097189,72.8759248
SD Epsilon Tower ,Thakur Village Mumbai,3.22 Crore,344569,Carpet Area,3,3,19,0 to 1 Year,Ready To Move,93.45,Thakur Village,322.0,19.2097189,72.8759248
SD Epsilon Tower ,Thakur Village Mumbai,2.25 Crore,29488,Carpet Area,2,2,37,0 to 1 Year,Ready To Move,763.0,Thakur Village,225.0,19.2097189,72.8759248
SD Alpine ,Kandivali East Mumbai,3.25 Crore,31340,Carpet Area,3,3,44,1 to 5 Year,Ready To Move,1037.0,Kandivali Mumbai,325.0,19.2103809,72.8640837
Unnamed Property,Balkum Thane Mumbai,1.85 Crore,20464,Carpet Area,2,2,20,0 to 1 Year,Ready To Move,904.0,Balkum Thane,185.0,19.22169075,72.9844924192587
Laabh Pehla Ghar Shubh Sanket Complex ,000 Ghodbunder Road Thane Mumbai,43 Lac,10462,Carpet Area,1,1,1,0 to 1 Year,Ready To Move,411.0,Road Thane,43.0,19.2122949,72.9773752
Unnamed Property,Balkum Thane Mumbai,1.9 Crore,19000,Carpet Area,2,2,16,0 to 1 Year,Ready To Move,1000.0,Balkum Thane,190.0,19.22169075,72.9844924192587
Rutu Enclave ,000 Anand Nagar Thane Mumbai,46 Lac,11192,Carpet Area,1,1,3,5 to 10 Year,Ready To Move,411.0,Nagar Thane,46.0,19.187628,73.0226162
Cosmos Jewels ,000 Anand Nagar Thane Mumbai,92 Lac,13142,Carpet Area,2,2,8,1 to 5 Year,Ready To Move,700.0,Nagar Thane,92.0,19.187628,73.0226162
Unnamed Property,601 Naupada Thane Mumbai,1.62 Crore,12960,Super Built Up Area,2,2,6,0 to 1 Year,Ready To Move,1250.0,Naupada Thane,162.0,19.2000627,72.9666732
Unnamed Property,701 Naupada Thane Mumbai,1.7 Crore,13600,Super Built Up Area,2,2,7,0 to 1 Year,Ready To Move,1250.0,Naupada Thane,170.0,19.2000627,72.9666732
Unnamed Property,801 Naupada Thane Mumbai,1.25 Crore,10869,Super Built Up Area,1,2,8,0 to 1 Year,Ready To Move,1150.0,Naupada Thane,125.0,19.2000627,72.9666732
Unique Greens ,000 kavesar Thane Mumbai,63 Lac,12600,Carpet Area,1,2,12,1 to 5 Year,Ready To Move,500.0,Kavesar Thane,63.0,19.2623339,72.9722476
Unnamed Property,000 Thane West Thane Mumbai,55 Lac,12790,Carpet Area,1,2,15,1 to 5 Year,Ready To Move,430.0,Thane Thane,55.0,19.03160615,73.01425130283573
Unnamed Property,000 Thane West Thane Mumbai,54 Lac,12705,Carpet Area,1,2,5,1 to 5 Year,Ready To Move,425.0,Thane Thane,54.0,19.03160615,73.01425130283573
Imperial Heights ,Goregaon West Mumbai,3.4 Crore,23529,Carpet Area,3,4,24,1 to 5 Year,Ready To Move,1445.0,Goregaon Mumbai,340.0,19.1633281,72.8411995
RC Orchid Apartment ,Sector 21 Ghansoli Navi Mumbai Mumbai,72 Lac,10285,Super Built Up Area,1,1,6,5 to 10 Year,Ready To Move,700.0,Ghansoli Navi-Mumbai,72.0,19.1295931,72.99682635744509
Vihan Sunshine Heights ,Sector 15 Ghansoli Navi Mumbai Mumbai,85 Lac,13076,Super Built Up Area,1,1,10,1 to 5 Year,Ready To Move,650.0,Ghansoli Navi-Mumbai,85.0,19.1229321,72.99130751847623
Unnamed Property,Hiranandani Meadows Thane Mumbai,1.7 Crore,11333,Super Built Up Area,2,2,2,1 to 5 Year,Ready To Move,1500.0,Meadows Thane,170.0,19.2274375,72.97185295714968
Omkar Alta Monte ,Malad East Mumbai,2.25 Crore,24456,Carpet Area,2,2,10,1 to 5 Year,Ready To Move,920.0,Malad Mumbai,225.0,19.1860219,72.8563181
Unnamed Property,Sector 21 Ghansoli Navi Mumbai Mumbai,75 Lac,11078,Super Built Up Area,1,1,4,0 to 1 Year,Ready To Move,677.0,Ghansoli Navi-Mumbai,75.0,19.1295931,72.99682635744509
The Park Residences ,Oshiwara Mumbai,4.5 Crore,40358,Carpet Area,3,3,15,0 to 1 Year,Ready To Move,1115.0,Oshiwara Mumbai,450.0,19.1502437,72.8342294
Unnamed Property,Sector 15 Ghansoli Navi Mumbai Mumbai,1.45 Crore,12236,Super Built Up Area,2,2,18,5 to 10 Year,Ready To Move,1185.0,Ghansoli Navi-Mumbai,145.0,19.1229321,72.99130751847623
RC Orchid Apartment ,Sector 21 Ghansoli Navi Mumbai Mumbai,1.15 Crore,9200,Super Built Up Area,3,2,10,5 to 10 Year,Ready To Move,1250.0,Ghansoli Navi-Mumbai,115.0,19.1295931,72.99682635744509
RC Orchid Apartment ,Sector 21 Ghansoli Navi Mumbai Mumbai,95 Lac,9047,Super Built Up Area,2,2,3,5 to 10 Year,Ready To Move,1050.0,Ghansoli Navi-Mumbai,95.0,19.1295931,72.99682635744509
City Century One ,Sector 21 Ghansoli Navi Mumbai Mumbai,98 Lac,11011,Super Built Up Area,2,2,14,1 to 5 Year,Ready To Move,890.0,Ghansoli Navi-Mumbai,98.0,19.1295931,72.99682635744509
Shree Ramtanu Narayan Ellite ,Ghansoli Navi Mumbai Mumbai,72 Lac,10588,Super Built Up Area,1,1,5,1 to 5 Year,Ready To Move,680.0,Ghansoli Navi-Mumbai,72.0,19.1193307,72.9995096
Unnamed Property,Kapurbawadi Thane Mumbai,1.42 Crore,19189,Built Up Area,2,2,8,1 to 5 Year,Ready To Move,740.0,Kapurbawadi Thane,142.0,19.2203492,72.97810891981038
Unnamed Property,Dhokali Thane Mumbai,1.41 Crore,18951,Built Up Area,2,2,8,1 to 5 Year,Ready To Move,744.0,Dhokali Thane,141.0,19.225128,72.9813793
Unnamed Property,Kolshet Thane Mumbai,1.62 Crore,17234,Carpet Area,2,4,25,0 to 1 Year,Ready To Move,940.0,Kolshet Thane,162.0,19.2389025,72.9932692
Dynamic Avenue ,Ulwe Navi Mumbai Mumbai,40 Lac,6060,Super Built Up Area,1,2,4,0 to 1 Year,Ready To Move,660.0,Ulwe Navi-Mumbai,40.0,18.97686135,73.0201311109118
Lodha Luxuria ,Majiwada Thane Mumbai,1.98 Crore,16966,Carpet Area,3,3,3,1 to 5 Year,Ready To Move,1167.0,Majiwada Thane,198.0,19.2000627,72.9666732
Hiranandani Eagleridge ,Hiranandani Estate Thane Mumbai,1.72 Crore,16195,Built Up Area,2,2,25,0 to 1 Year,Ready To Move,1062.0,Hiranandani-Estate Thane,172.0,19.2570093,72.98392629891234
Lodha Luxuria ,Majiwada Thane Mumbai,2 Crore,11834,Built Up Area,3,3,4,1 to 5 Year,Ready To Move,1690.0,Majiwada Thane,200.0,19.2000627,72.9666732
