Property_Name,Location,Price,Rate_SqFt,Area_Tpye,Bedroom,Bathroom,Floor_No,Property_Age,Availability
Toll Free 1800 41 99099," Koperkhairane, Navi Mumbai, Mumbai",1.29 Crore,"16,125",Carpet area: 800 (74.32 sq.m.),2.0,2.0,5th  ,10+ Year Old, Ready to move
Cosmos Angle ," GB Road, Thane, Mumbai",1.33 Crore,"13,854",Carpet area: 960 (89.19 sq.m.),3.0,3.0,6th  ,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099," Sector 30 Belapur, Navi Mumbai, Mumbai",2.7 Crore,"15,000",Built Up area: 1800 (167.23 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3.0,3.0,14th  ,5 to 10 Year Old, Ready to move
Arkade Serene ," Sunder Nagar, Mumbai Andheri-Dahisar, Mumbai",1.71 Crore,"28,311",Carpet area: 604 (56.11 sq.m.),2.0,2.0,11st  ,0 to 1 Year Old, Ready to move
Neptune Flying Kite ," Bhandup West, Central Mumbai suburbs, Mumbai",2.26 Crore,"20,582",Carpet area: 1098 (102.01 sq.m.),3.0,3.0,19th  ,0 to 1 Year Old, Ready to move Property
Toll Free 1800 41 99099,"189, Ranjanpada, Navi Mumbai, Mumbai",5.5 Lac,505,Plot area 1089(101.17 sq.m.)l x b : 33 ft.(10.29 mt.) x 32 ft.(9.98 mt.),,,,, Ready to move Property
Valencia Apartment ,"403, Wadala East, Mumbai Harbour, Mumbai",1.18 Crore,"26,111",Carpet area: 450 (41.81 sq.m.),1.0,2.0,4th  ,10+ Year Old, Ready to move
Toll Free 1800 41 99099," Powai, Central Mumbai suburbs, Mumbai",1.5 Crore,"25,000",Carpet area: 600 (55.74 sq.m.),2.0,2.0,1st  ,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099," Vindhane, Navi Mumbai, Mumbai",3.5 Lac,321,Plot area 1089(101.17 sq.m.)l x b : 33 ft.(10.29 mt.) x 3 ft.(0.94 mt.),,,,, Ready to move Property
Anmol Sadan ," Kharghar, Navi Mumbai, Mumbai",1.1 Crore,"7,333",Super Built up area 1500(139.35 sq.m.),3.0,3.0,5th  ,5 to 10 Year Old, Ready to move Property
Satyam Majestic ,"Ulwe, Ulwe, Navi Mumbai, Mumbai",1.25 Crore,"8,064",Super Built up area 1550(144 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),3.0,3.0,13rd  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099,"Ulwe, Sector 9 Ulwe, Navi Mumbai, Mumbai",1.5 Crore,"9,090",Built Up area: 1650 (153.29 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,3.0,3rd  ,1 to 5 Year Old, Ready to move Property
Delta Tower ,"Ulwe, Ulwe, Navi Mumbai, Mumbai",1.55 Crore,"8,959",Super Built up area 1730(160.72 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,3.0,6th  ,1 to 5 Year Old, Ready to move Property
Balaji Delta Tower 2 ,"Ulwe, Ulwe, Navi Mumbai, Mumbai",1.15 Crore,"8,518",Super Built up area 1350(125.42 sq.m.)Carpet area: 820 sq.ft. (76.18 sq.m.),2.0,2.0,10th  ,1 to 5 Year Old, Ready to move Property
Balaji Mayuresh Delta ,"Ulwe, Ulwe, Navi Mumbai, Mumbai",1.65 Crore,"8,918",Super Built up area 1850(171.87 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3.0,3.0,3rd  ,1 to 5 Year Old, Ready to move Property
Balaji Mayuresh Delta ,"Ulwe, Ulwe, Navi Mumbai, Mumbai",1.2 Crore,"8,888",Built Up area: 1350 (125.42 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,3rd  ,1 to 5 Year Old, Ready to move Property
Sahil Siddhivinayak Solitaire ,"Ulwe, Sector 18 Ulwe, Navi Mumbai, Mumbai",1.5 Crore,"9,090",Built Up area: 1650 (153.29 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),3.0,3.0,9th  ,1 to 5 Year Old, Ready to move Property
Laxmina Aurum ,"Ulwe, Sector 17 Ulwe, Navi Mumbai, Mumbai",84 Lac,"7,440",Super Built up area 1129(104.89 sq.m.)Built Up area: 1128 sq.ft. (104.79 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,8th  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099," Neral, Mumbai Beyond Thane, Mumbai",22.22 Lac,"3,267",Super Built up area 680(63.17 sq.m.)Built Up area: 620 sq.ft. (57.6 sq.m.)Carpet area: 460 sq.ft. (42.74 sq.m.),1.0,2.0,1st  ,0 to 1 Year Old, Ready to move
Shyam Sunrise ,"Near Bank Of Baroda, Kamothe, Navi Mumbai, Mumbai",55 Lac,"8,396",Super Built up area 655(60.85 sq.m.)Carpet area: 435 sq.ft. (40.41 sq.m.),1.0,1.0,1st  ,1 to 5 Year Old, Ready to move Property
Vardhman Bhoomi Jyot ,"Near K K Cinema Kamothe, Sector 18 Kamothe, Navi Mumbai, Mumbai",75 Lac,"7,352",Super Built up area 1020(94.76 sq.m.)Carpet area: 690 sq.ft. (64.1 sq.m.),2.0,2.0,2nd  ,5 to 10 Year Old, Ready to move Property
Radiant Sapphire ,"Ulwe, Ulwe, Navi Mumbai, Mumbai",1 Crore,"8,771",Built Up area: 1140 (105.91 sq.m.)Carpet area: 730 sq.ft. (67.82 sq.m.),2.0,2.0,7th  ,0 to 1 Year Old, Ready to move Property
Anmol Sankalp ,"Ulwe, Sector 5 Ulwe, Navi Mumbai, Mumbai",93 Lac,"8,454",Super Built up area 1100(102.19 sq.m.)Carpet area: 690 sq.ft. (64.1 sq.m.),2.0,2.0,12nd  ,1 to 5 Year Old, Ready to move Property
Toll Free 1800 41 99099,"Ulwe, Sector 10B Ulwe, Navi Mumbai, Mumbai",1.05 Crore,"8,750",Built Up area: 1200 (111.48 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,6th  ,0 to 1 Year Old, Ready to move Property
SM Vision ,"Ulwe, Sector 9 Ulwe, Navi Mumbai, Mumbai",1.65 Crore,"10,000",Built Up area: 1650 (153.29 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,3.0,9th  ,1 to 5 Year Old, Ready to move Property
Gami Trixie ,"Ulwe, Sector 20 Ulwe, Navi Mumbai, Mumbai",1.05 Crore,"9,130",Super Built up area 1150(106.84 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,7th  ,1 to 5 Year Old, Ready to move Property
Sheth Vasant Oasis ,"Makwana Road, Marol, Marol, Mumbai Andheri-Dahisar, Mumbai",1.35 Crore,"27,625",Carpet area: 450 (41.81 sq.m.),1.0,1.0,5th  ,0 to 1 Year Old, Ready to move Property
Earth Aditya Heights ,"Kharghar, Sector 19 Kharghar, Navi Mumbai, Mumbai",1.03 Crore,"8,879",Super Built up area 1160(107.77 sq.m.)Built Up area: 1150 sq.ft. (106.84 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.),2.0,2.0,13rd  ,1 to 5 Year Old, Ready to move Property
Kesar Harmony ,"Kharghar, Sector 6 Kharghar, Navi Mumbai, Mumbai",2.7 Crore,"14,594",Super Built up area 1850(171.87 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),3.0,3.0,6th  ,5 to 10 Year Old, Ready to move Property
DLH Mamta ,"1405, DN Nagar, Mumbai Andheri-Dahisar, Mumbai",2.6 Crore,"23,636",Super Built up area 1100(102.19 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 711 sq.ft. (66.05 sq.m.),2.0,2.0,14th  ,0 to 1 Year Old, Ready to move Property
Kukreja Golf Scappe ," Chembur East, Mumbai Harbour, Mumbai",2.5 Crore,"34,059",Carpet area: 734 (68.19 sq.m.),2.0,2.0,3rd  ,5 to 10 Year Old, Ready to move
Lodha Fiorenza ," Goregaon East, Mumbai Andheri-Dahisar, Mumbai",3 Crore,"35,799",Carpet area: 838 (77.85 sq.m.),2.0,2.0,42  ,1 to 5 Year Old, Ready to move Property
Lodha Fiorenza ," Goregaon East, Mumbai Andheri-Dahisar, Mumbai",3.65 Crore,"33,181",Carpet area: 1100 (102.19 sq.m.),3.0,3.0,20th  ,1 to 5 Year Old, Ready to move Property
Lodha Splendora ," Ghodbunder Road, Thane, Mumbai",1.09 Crore,"10,976",Carpet area: 993 (92.25 sq.m.),3.0,3.0,23rd  ,1 to 5 Year Old, Ready to move
Yash Signature ," Deonar, Mumbai Harbour, Mumbai",1.85 Crore,"13,357",Super Built up area 1385(128.67 sq.m.),2.0,2.0,7th  ,1 to 5 Year Old, Ready to move
Mallhar Bhimashankar Heights ," Kandarpada, Mumbai Andheri-Dahisar, Mumbai",1.95 Crore,"25,896",Carpet area: 753 (69.96 sq.m.),2.0,3.0,18th  ,0 to 1 Year Old, Ready to move Property
Mallhar Bhimashankar Heights ," Kandarpada, Mumbai Andheri-Dahisar, Mumbai",1.96 Crore,"26,029",Carpet area: 753 (69.96 sq.m.),2.0,3.0,19th  ,0 to 1 Year Old, Ready to move Property
Toll Free 1800 41 99099," Dahisar West, Mumbai Andheri-Dahisar, Mumbai",1.02 Crore,"24,000",Carpet area: 425 (39.48 sq.m.),1.0,1.0,4th  ,10+ Year Old, Ready to move Property
Toll Free 1800 41 99099," IC Colony, Mumbai Andheri-Dahisar, Mumbai",71 Lac,"28,400",Carpet area: 250 (23.23 sq.m.),1.0,1.0,1st  ,5 to 10 Year Old, Ready to move Property
Nahars Amrit Shakti ," Chandivali, Central Mumbai suburbs, Mumbai",2 Crore,"22,471",Super Built up area 890(82.68 sq.m.)Built Up area: 780 sq.ft. (72.46 sq.m.),2.0,2.0,12nd  ,5 to 10 Year Old, Ready to move Property
Toll Free 1800 41 99099," Powai, Central Mumbai suburbs, Mumbai",3.35 Crore,"33,168",Super Built up area 1010(93.83 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 777 sq.ft. (72.19 sq.m.),2.0,2.0,7th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Powai, Central Mumbai suburbs, Mumbai",3.3 Crore,"32,640",Super Built up area 1011(93.92 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 778 sq.ft. (72.28 sq.m.),2.0,2.0,13rd  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099," Hiranandani Gardens Powai, Central Mumbai suburbs, Mumbai",1.5 Crore,"30,000",Super Built up area 500(46.45 sq.m.)Built Up area: 400 sq.ft. (37.16 sq.m.)Carpet area: 382 sq.ft. (35.49 sq.m.),1.0,2.0,3rd  ,1 to 5 Year Old, Ready to move
Haware Dahlia ," Kasar vadavali, Thane, Mumbai",47 Lac,"7,424",Super Built up area 633(58.81 sq.m.)Carpet area: 420 sq.ft. (39.02 sq.m.),1.0,2.0,5th  ,1 to 5 Year Old, Ready to move
Dedhia Elita ," Owale, Thane, Mumbai",1.05 Crore,"10,324",Super Built up area 1017(94.48 sq.m.)Carpet area: 680 sq.ft. (63.17 sq.m.),2.0,2.0,20th  ,1 to 5 Year Old, Ready to move
Unique Greens ," kavesar, Thane, Mumbai",67 Lac,"9,054",Super Built up area 740(68.75 sq.m.)Carpet area: 530 sq.ft. (49.24 sq.m.),1.0,2.0,9th  ,1 to 5 Year Old, Ready to move
Kiran Shree Smaran ," Kasar vadavali, Thane, Mumbai",74 Lac,"11,878",Carpet area: 623 (57.88 sq.m.),2.0,2.0,3rd  ,0 to 1 Year Old, Ready to move
Vihangs Vermont ," Thane West, Thane, Mumbai",71 Lac,"7,521",Super Built up area 944(87.7 sq.m.)Carpet area: 610 sq.ft. (56.67 sq.m.),2.0,2.0,6th  ,0 to 1 Year Old, Ready to move
Squarefeet Grand Square ," Anand Nagar, Thane, Mumbai",44 Lac,"9,799",Super Built up area 449(41.71 sq.m.)Carpet area: 330 sq.ft. (30.66 sq.m.),1.0,1.0,3rd  ,1 to 5 Year Old, Ready to move
KIPL Morya ," Kasar vadavali, Thane, Mumbai",37 Lac,"11,562",Carpet area: 320 (29.73 sq.m.),1.0,1.0,8th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Ghodbunder Road, Thane, Mumbai",59 Lac,"13,720",Carpet area: 430 (39.95 sq.m.),1.0,2.0,15th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Ghodbunder Road, Thane, Mumbai",80 Lac,"12,307",Carpet area: 650 (60.39 sq.m.),2.0,2.0,17th  ,0 to 1 Year Old, Ready to move
KIPL Morya ," Kasar vadavali, Thane, Mumbai",55 Lac,"7,607",Super Built up area 723(67.17 sq.m.)Carpet area: 461 sq.ft. (42.83 sq.m.),1.0,1.0,14th  ,0 to 1 Year Old, Ready to move
KIPL Morya ," Kasar vadavali, Thane, Mumbai",47 Lac,"11,750",Carpet area: 400 (37.16 sq.m.),1.0,2.0,10th  ,0 to 1 Year Old, Ready to move
Puraniks Aarambh ," Kasar vadavali, Thane, Mumbai",79 Lac,"13,166",Carpet area: 600 (55.74 sq.m.),2.0,2.0,12nd  ,1 to 5 Year Old, Ready to move
Puraniks Capitol ," Kasar vadavali, Thane, Mumbai",85 Lac,"9,052",Super Built up area 939(87.24 sq.m.)Carpet area: 680 sq.ft. (63.17 sq.m.),2.0,2.0,13rd  ,1 to 5 Year Old, Ready to move
Puraniks Tokyo Bay ," Kasar vadavali, Thane, Mumbai",83 Lac,"8,383",Super Built up area 990(91.97 sq.m.)Carpet area: 680 sq.ft. (63.17 sq.m.),2.0,2.0,13rd  ,0 to 1 Year Old, Ready to move
JVM Sarvam ," Ghodbunder Road, Thane, Mumbai",53 Lac,"7,748",Super Built up area 684(63.55 sq.m.)Carpet area: 427 sq.ft. (39.67 sq.m.),1.0,2.0,6th  ,1 to 5 Year Old, Ready to move
Raunak Unnathi Greens ," Ghodbunder Road, Thane, Mumbai",63 Lac,"7,865",Super Built up area 801(74.42 sq.m.)Carpet area: 620 sq.ft. (57.6 sq.m.),2.0,2.0,1st  ,1 to 5 Year Old, Ready to move
Hiranandani Eagleridge ,"Hiranandani Estate, Hiranandani Estate, Thane, Mumbai",2.4 Crore,"25,263",Carpet area: 950 (88.26 sq.m.),3.0,2.0,13rd  ,0 to 1 Year Old, Ready to move Property
Toll Free 1800 41 99099," Dronagiri, Navi Mumbai, Mumbai",3 Lac,275,Plot area 1089(101.17 sq.m.)l x b : 34 ft.(10.60 mt.) x 33 ft.(10.29 mt.),,,,, Ready to move Property
Kanakia Hollywood ," Versova, Mumbai Andheri-Dahisar, Mumbai",3.1 Crore,"44,034",Carpet area: 704 (65.4 sq.m.),2.0,2.0,11st  ,1 to 5 Year Old, Ready to move
Paradise Sai Miracle ,"902, Sector 35E Kharghar, Navi Mumbai, Mumbai",1.9 Crore,"11,111",Super Built up area 1710(158.86 sq.m.)Built Up area: 1680 sq.ft. (156.08 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),3.0,3.0,11st  ,5 to 10 Year Old, Ready to move
City Century One ," Sector 21 Ghansoli, Navi Mumbai, Mumbai",1 Crore,"11,235",Super Built up area 890(82.68 sq.m.),2.0,2.0,14th  ,1 to 5 Year Old, Ready to move
Jai Natraj Residency ,"401, Sector 19 Kharghar, Navi Mumbai, Mumbai",43.51 Lac,"7,017",Super Built up area 620(57.6 sq.m.)Built Up area: 520 sq.ft. (48.31 sq.m.)Carpet area: 390 sq.ft. (36.23 sq.m.),1.0,2.0,4th  ,5 to 10 Year Old, Ready to move
Rosa Bella ,"Waghbil, Waghbil, Thane, Mumbai",1.99 Crore,"19,900",Super Built up area 1470(136.57 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),3.0,3.0,28th  ,5 to 10 Year Old, Ready to move
Toll Free 1800 41 99099," Sector 18 Kamothe, Navi Mumbai, Mumbai",1.2 Crore,"12,631",Carpet area: 950 (88.26 sq.m.),2.0,2.0,9th  ,5 to 10 Year Old, Ready to move Property
Ornate Kallisto ," Bhiwandi, Mumbai Beyond Thane, Mumbai",36.5 Lac,"7,572",Carpet area: 482 (44.78 sq.m.),1.0,2.0,10th  ,0 to 1 Year Old, Ready to move
Sai Satyam Homes ," Kalyan West, Mumbai Beyond Thane, Mumbai",55 Lac,"5,641",Super Built up area 975(90.58 sq.m.),2.0,2.0,10th  ,0 to 1 Year Old, Ready to move
Marathon Nexzone ,"000, New Panvel, Navi Mumbai, Mumbai",86.5 Lac,"7,119",Super Built up area 1215(112.88 sq.m.)Built Up area: 1025 sq.ft. (95.23 sq.m.)Carpet area: 709 sq.ft. (65.87 sq.m.),2.0,2.0,24th  ,1 to 5 Year Old, Ready to move Property
Marathon Nexzone ,"000, New Panvel, Navi Mumbai, Mumbai",85 Lac,"6,995",Super Built up area 1215(112.88 sq.m.)Built Up area: 1025 sq.ft. (95.23 sq.m.)Carpet area: 709 sq.ft. (65.87 sq.m.),2.0,2.0,10th  ,1 to 5 Year Old, Ready to move Property
Vedant Sumeet Elegance ,"1302, Manpada, Thane, Mumbai",1.5 Crore,"15,384",Carpet area: 975 (90.58 sq.m.),3.0,3.0,13rd  ,5 to 10 Year Old, Ready to move
Regency Towers ,"704, Thane West, Thane, Mumbai",1.75 Crore,"16,666",Carpet area: 1050 (97.55 sq.m.),3.0,3.0,7th  ,10+ Year Old, Ready to move
RNA NG Grand Plaza ," Ghansoli, Navi Mumbai, Mumbai",1.9 Crore,"14,626",Super Built up area 1299(120.68 sq.m.)Built Up area: 840 sq.ft. (78.04 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.),2.0,2.0,20th  ,0 to 1 Year Old, Ready to move Property
RNA NG Grand Plaza ," Ghansoli, Navi Mumbai, Mumbai",2.55 Crore,"15,454",Super Built up area 1650(153.29 sq.m.)Built Up area: 1080 sq.ft. (100.34 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),3.0,3.0,37th  ,0 to 1 Year Old, Ready to move Property
Salangpur Salasar Aangan ,"602, Kanakia Park, Mira Road And Beyond, Mumbai",1.2 Crore,"9,084",Super Built up area 1321(122.72 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.),3.0,3.0,6th  ,1 to 5 Year Old, Ready to move Property
Neelkanth Oasis ," Sector 13 Kharghar, Navi Mumbai, Mumbai",92 Lac,"9,302",Super Built up area 989(91.88 sq.m.),2.0,2.0,1st  ,5 to 10 Year Old, Ready to move
Sunteck Signia High ," Borivali East, Mumbai Andheri-Dahisar, Mumbai",4.99 Crore,"30,613",Carpet area: 1630 (151.43 sq.m.),4.0,4.0,3rd  ,0 to 1 Year Old, Ready to move Property
Right Grishma Heights ," Kandivali West, Mumbai Andheri-Dahisar, Mumbai",1.28 Crore,"28,571",Carpet area: 448 (41.62 sq.m.),1.0,2.0,7th  ,1 to 5 Year Old, Ready to move
Satnam Paradise ," Lok Upvan, Thane, Mumbai",95 Lac,"11,176",Built Up area: 850 (78.97 sq.m.)Carpet area: 670 sq.ft. (62.25 sq.m.),2.0,2.0,6th  ,10+ Year Old, Ready to move
SD Epsilon Tower ," Thakur Village, Mumbai Andheri-Dahisar, Mumbai",2.4 Crore,"31,578",Carpet area: 760 (70.61 sq.m.),2.0,2.0,13rd  ,1 to 5 Year Old, Ready to move
Dheeraj Insignia ,"501, Kalina, Mumbai South West, Mumbai",5.5 Crore,"21,153",Super Built up area 2600(241.55 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),4.0,4.0,5th  ,1 to 5 Year Old, Ready to move
Terrain Heights ," Santacruz East, Mumbai South West, Mumbai",2.11 Crore,"20,288",Super Built up area 1040(96.62 sq.m.)Built Up area: 850 sq.ft. (78.97 sq.m.)Carpet area: 710 sq.ft. (65.96 sq.m.),2.0,2.0,6th  ,1 to 5 Year Old, Ready to move
Kanakia Paris ,"1501, Bandra Kurla Complex, Mumbai South West, Mumbai",2.94 Crore,"34,525",Super Built up area 965(89.65 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 853 sq.ft. (79.25 sq.m.),2.0,2.0,15th  ,1 to 5 Year Old, Ready to move
Hiranandani Rodas Enclave Eva ," Hiranandani Estate, Thane, Mumbai",2.13 Crore,"25,177",Carpet area: 846 (78.6 sq.m.),3.0,2.0,4th  ,1 to 5 Year Old, Ready to move Property
AO f Residences ," Malad East, Mumbai Andheri-Dahisar, Mumbai",1.98 Crore,"27,134",Carpet area: 729.7 (67.79 sq.m.),2.0,2.0,27th  ,0 to 1 Year Old, Ready to move Property
Orchid Suburbia ," Kandivali West, Mumbai Andheri-Dahisar, Mumbai",3.49 Crore,"29,083",Carpet area: 1200 (111.48 sq.m.),3.0,3.0,20th  ,5 to 10 Year Old, Ready to move Property
Arihant Anaika ," Taloja, Navi Mumbai, Mumbai",32 Lac,"8,205",Carpet area: 390 (36.23 sq.m.),1.0,2.0,4th  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Sector 36 Kharghar, Navi Mumbai, Mumbai",39 Lac,"10,000",Carpet area: 390 (36.23 sq.m.),1.0,1.0,6th  ,1 to 5 Year Old, Ready to move
Toll Free 1800 41 99099,"409, Sector 36 Kharghar, Navi Mumbai, Mumbai",42 Lac,"12,000",Carpet area: 350 (32.52 sq.m.),1.0,1.0,9th  ,1 to 5 Year Old, Ready to move
Jashnani Chintamani Habitat ,,20 Lac,"3,259",Super Built up area 675(62.71 sq.m.)Built Up area: 468 sq.ft. (43.48 sq.m.),1.0,2.0,2nd  ,1 to 5 Year Old, Ready to move
L and T Emerald Isle ,"10th Floor, Powai, Central Mumbai suburbs, Mumbai",2.4 Crore,"21,818",Super Built up area 1100(102.19 sq.m.)Carpet area: 644.75 sq.ft. (59.9 sq.m.),2.0,2.0,9th  ,0 to 1 Year Old, Ready to move Property
Toll Free 1800 41 99099," Dronagiri, Navi Mumbai, Mumbai",65 Lac,"43,333",Plot area 150l x b : 15 ft.(4.68 mt.) x 10 ft.(3.12 mt.),,,,Immediate, Ready to move
Toll Free 1800 41 99099,"Plot No. 104 / 105 /106 /107, Shahpur, Mumbai Beyond Thane, Mumbai",1 Crore,"5,273",Plot area 1904(176.89 sq.m.),,,,Immediate, Ready to move
Fortune Springs ,"Kharghar, Kharghar, Navi Mumbai, Mumbai",1.16 Crore,"8,592",Super Built up area 1350(125.42 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.),2.0,2.0,9th  ,1 to 5 Year Old, Ready to move
Agarwal Lifestyle ," Virar West, Mira Road And Beyond, Mumbai",46 Lac,"5,317",Super Built up area 865(80.36 sq.m.),2.0,2.0,7th  ,1 to 5 Year Old, Ready to move
Sai Yashaskaram ,"1900, Sector 27 Kharghar, Navi Mumbai, Mumbai",1.9 Crore,"12,258",Super Built up area 1550(144 sq.m.)Built Up area: 1350 sq.ft. (125.42 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),3.0,3.0,10th  ,1 to 5 Year Old, Ready to move Property
Progressive Prive ,"Prime Locality Of Ulwe, Ulwe, Navi Mumbai, Mumbai",95 Lac,"8,182",Super Built up area 1155(107.3 sq.m.),2.0,2.0,3rd  ,0 to 1 Year Old, Ready to move Property
Bhagwati Greens 2 ,"2700, Sector 23 Kharghar, Navi Mumbai, Mumbai",2.75 Crore,"15,277",Super Built up area 1800(167.23 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,3.0,28th  ,0 to 1 Year Old, Ready to move Property
Bhagwati Greens ,"1400, Sector 23 Kharghar, Navi Mumbai, Mumbai",2.45 Crore,"17,753",Super Built up area 1380(128.21 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.),2.0,2.0,14th  ,0 to 1 Year Old, Ready to move Property
Balaji Delta Central ,"900, Kharghar, Navi Mumbai, Mumbai",3.25 Crore,"15,476",Super Built up area 2100(195.1 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3.0,3.0,9th  ,0 to 1 Year Old, Ready to move Property
Balaji Delta Central ,"2300, Kharghar, Navi Mumbai, Mumbai",1.85 Crore,"14,341",Super Built up area 1290(119.84 sq.m.)Built Up area: 1150 sq.ft. (106.84 sq.m.)Carpet area: 790 sq.ft. (73.39 sq.m.),2.0,2.0,23rd  ,0 to 1 Year Old, Ready to move Property
Unique Shanti The Address ,"101, Mira Road, Mira Road And Beyond, Mumbai",76 Lac,"10,133",Super Built up area 750(69.68 sq.m.),1.0,2.0,2nd  ,0 to 1 Year Old, Ready to move
Unique Shanti The Address ," Mira Road, Mira Road And Beyond, Mumbai",1.1 Crore,"1,947",Carpet area: 5647 (524.62 sq.m.),2.0,2.0,3rd  ,0 to 1 Year Old, Ready to move
Toll Free 1800 41 99099," Bevarly Park, Mira Road And Beyond, Mumbai",48 Lac,"9,411",Super Built up area 510(47.38 sq.m.),1.0,1.0,4th  ,10+ Year Old, Ready to move
Paradise Sai World City ,"800, Panvel, Navi Mumbai, Mumbai",1.5 Crore,"10,000",Super Built up area 1500(139.35 sq.m.)Built Up area: 1350 sq.ft. (125.42 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),2.0,2.0,15th  ,0 to 1 Year Old, Ready to move Property
Paradise Sai World City ,"1000, Panvel, Navi Mumbai, Mumbai",1.8 Crore,"9,399",Super Built up area 1915(177.91 sq.m.)Built Up area: 1750 sq.ft. (162.58 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),3.0,3.0,15th  ,0 to 1 Year Old, Ready to move Property
Mukti Shantinath Tower ," Virar West, Mira Road And Beyond, Mumbai",37.6 Lac,"5,637",Built Up area: 667 (61.97 sq.m.)Carpet area: 534 sq.ft. (49.61 sq.m.),2.0,2.0,13rd  ,0 to 1 Year Old, Ready to move
Bhagwati Greens 2 ,"1400, Sector 23 Kharghar, Navi Mumbai, Mumbai",2.85 Crore,"15,833",Super Built up area 1800(167.23 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,3.0,14th  ,0 to 1 Year Old, Ready to move Property
Bhagwati Greens 2 ,"2800, Sector 23 Kharghar, Navi Mumbai, Mumbai",1.65 Crore,"13,750",Super Built up area 1200(111.48 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 740 sq.ft. (68.75 sq.m.),2.0,2.0,13rd  ,0 to 1 Year Old, Ready to move Property
Toll Free 1800 41 99099,"K1263, Bhiwandi, Mumbai Beyond Thane, Mumbai",70 Lac,"5,255",Built Up area: 1332 (123.75 sq.m.)Carpet area: 852 sq.ft. (79.15 sq.m.),3.0,2.0,16th  ,0 to 1 Year Old, Ready to move Property
City Century One ," Sector 21 Ghansoli, Navi Mumbai, Mumbai",79 Lac,"11,205",Super Built up area 705(65.5 sq.m.),1.0,1.0,16th  ,1 to 5 Year Old, Ready to move
Hiranandani Avalon ,"2525, Hiranandani Gardens Powai, Central Mumbai suburbs, Mumbai",3.25 Crore,"28,217",Super Built up area 1150(106.84 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,25th  ,5 to 10 Year Old, Ready to move Property
Shiv Om CHS ,"1212, Chandivali, Central Mumbai suburbs, Mumbai",2.09 Crore,"13,933",Super Built up area 1500(139.35 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,3.0,12nd  ,5 to 10 Year Old, Ready to move Property
